BRD4_UNSTIM	BRD4_2H	BRD4_24H
Tbc1d8	423.3174	524.1852	627.0308
Tbc1d9	3268.24475	3422.28715	3986.7188
Tbc1d9b	1734.61415	1407.1723	2516.0794
Tbca	1583.12435	1607.3839	1587.51235
Tbcb	1832.43465	1600.6116	2637.80555
Tbcc	11238.9005	12244.4971	20154.4771
Tbccd1	549.08755	576.9341	612.02905
Tbcd	1079.9471	1019.9025	1609.934
Tbce	2477.46825	2195.8569	2298.8731
Tbcel	1464.4027	1259.409	1906.1744
Tbck	809.12105	626.7363	847.3487
Tbk1	3042.53405	3537.07495	3951.3064
Tbl3	3410.56725	3469.70165	4694.188
Tbp	2483.56925	2199.01355	2549.59745
Tbpl1	8605.17905	6794.47185	12351.88685
Tbrg1	2402.6204	2828.22205	2632.0199
Tbrg4	3461.7398	4243.86125	5077.8646
Tbx18	2028.7013	2038.29095	2250.2753
Tbx2	5603.51155	5387.92895	9213.204
Tbx3	1148.0837	1068.26085	1580.1019
Tbxa2r	4639.7825	5090.56255	7054.27335
Tcaim	741.2603	749.6789	1033.0315
Tcea1	6536.5796	7946.06255	6084.11405
Tcea2	2188.04155	2484.59195	3135.5453
Tcea3	4856.15835	4780.8919	8280.38135
Tceal1	1165.6804	1023.01915	1544.23115
Tceal8	549.7609	435.40455	635.3034
Tceanc2	1793.31865	2088.74265	2306.53255
Tceb1	4378.3386	3286.53405	4377.2496
Tceb1	4378.3386	3286.53405	4377.2496
Tceb1	4378.3386	3286.53405	4377.2496
Tceb2	4242.5057	4635.0167	5969.22855
Tceb3	3800.614	4130.5431	5540.7239
Tcerg1	7486.5589	10468.4608	10251.37125
Tcf12	2462.7462	2516.1106	3346.2472
Tcf3	5101.9629	5111.72715	7545.0988
Tcf7l1	3693.64515	3388.02915	4885.34325
Tchp	2327.00665	2674.17205	3233.05575
Tcirg1	6315.61835	5986.6179	10850.978
Tcn2	4335.05985	5243.4979	5871.2986
Tcof1	34596.24495	23962.9425	43687.9824
Tcp1	1484.10025	1554.1718	1874.23765
Tcp11l1	2202.8897	2324.4694	3436.47485
Tcta	6811.81315	6900.05435	8809.9168
Tctex1d2	2032.37105	2012.67325	2655.9722
Tctn1	7043.29475	7165.58745	10618.2198
Tctn2	1343.68365	1380.7941	1884.62165
Tdg	3444.65135	3807.65195	5301.38055
Tdp2	2531.34795	2249.08375	2621.0999
Tdrd3	2355.9007	2745.6983	2755.3705
Tdrd7	2559.0657	1996.711	2995.4335
Tdrp	1252.818	1296.73215	1555.1655
Tead1	18694.8292	19080.1049	23913.61095
Tead2	1601.21685	1059.57895	2457.02305
Tead3	8616.8651	10063.40485	12503.4517
Tec	6200.6195	6991.3883	7163.7704
Tecpr1	3673.927	3510.13425	5358.46305
Tecr	2707.58275	2721.51955	3812.66195
Tef	6816.2982	6054.96205	10772.90315
Tekt1	3280.05825	2995.9892	4455.29635
Ten1	395.15935	429.94255	549.4887
Tep1	1639.00885	1264.14905	2063.6158
Terf1	757.89115	857.84935	1099.05565
Terf2	2441.90185	2470.27665	3593.44195
Terf2	2441.90185	2470.27665	3593.44195
Terf2ip	3019.2794	2891.29455	4549.91945
Tert	594.64495	437.3132	834.5417
Tes	8987.2872	10918.56825	9474.9244
Tescl	14939.925	31226.1772	27177.9237
Tesk1	980.2523	833.97005	1454.60195
Tesk2	2213.7134	2214.1457	2728.0753
Tex261	1489.25295	1354.2457	1636.17315
Tex264	1612.5427	1687.9381	2275.7581
Tex30	3749.6033	3236.9009	3150.14235
Tfam	6357.51825	5614.05445	9510.2641
Tfap2a	3375.3844	3618.12835	4809.8261
Tfap4	11427.6224	10483.36845	16225.5771
Tfb1m	2037.11875	2368.6422	2436.91195
Tfb2m	2068.4386	1823.28415	2352.19555
Tfcp2	2595.8617	3104.3539	4256.7054
Tfcp2l1	2024.40025	1758.29045	2963.15415
Tfdp1	1193.12175	1527.72945	1504.5205
Tfe3	2754.51745	3166.5432	3936.0284
Tfg	555.77865	506.7426	575.46895
Tfip11	4170.7706	3910.04675	5874.09345
Tfpi	4507.1425	4596.76105	4510.42235
Tfpi	4507.1425	4596.76105	4510.42235
Tfpt	2280.96085	2547.0158	2882.2618
Tfrc	3492.3662	4451.48925	4925.13685
Tgds	1668.09805	1727.0046	1976.7922
Tgfa	9122.9928	9075.63735	14104.49095
Tgfb1	9485.0345	9349.55605	17286.32035
Tgfb1i1	7063.5006	7298.6343	9816.30175
Tgfb2	11170.32365	9513.567	12273.2795
Tgfb3	14788.09385	18675.184	17002.074
Tgfbr1	1303.73005	969.6132	1773.5562
Tgfbr2	2796.24125	3355.8228	3939.3684
Tgfbr3	482.5695	578.0091	778.8915
Tgfbrap1	5106.15965	5936.621	5364.9312
Tgif1	7724.8726	9307.5242	12619.72255
Tgif2	5861.10955	6295.22595	7705.29375
Tgm2	8745.28565	7618.82495	11213.0968
Tgoln2	3363.4016	3185.7561	3925.34155
Tgs1	1899.9986	1846.34165	2203.1868
Thada	7462.9397	7738.8398	7839.4654
Thap1	1863.73665	2286.60135	2316.0685
Thap11	4623.01965	4952.97785	5981.3315
Thap3	3777.60415	3311.64	5349.18205
Thap4	5381.68605	5656.4146	6860.92945
Thap6	1170.6282	1043.9403	1312.68985
Thap7	2872.64625	2859.2218	3884.52815
Thbd	7543.61285	5524.4815	9488.0604
Thbs1	15442.13245	27360.457	18816.29395
Thbs3	4438.674	4647.25915	6881.1775
Them4	1761.48945	1722.30215	2209.98305
Them6	2121.28045	2876.3376	3387.58925
Thg1l	2472.85895	2107.6275	2505.8712
Thnsl1	4974.6458	6073.0321	6652.30425
Thnsl2	228.5376	176.80875	427.6644
Thoc1	1198.4863	867.872	1441.8227
Thoc2	1494.51915	1178.59015	1300.95845
Thoc3	3520.2379	3739.9683	5107.31325
Thoc6	2956.45305	3548.45205	4853.58165
Thoc7	2620.24125	3462.44535	2736.17335
Thoc7	2620.24125	3462.44535	2736.17335
Thop1	1194.75655	1654.58475	1963.97215
Thra	16047.82575	15360.1677	24126.24595
Thra	16047.82575	15360.1677	24126.24595
Thrap3	9597.044	8486.33015	12785.25365
Thrb	1745.1756	1101.89145	1881.83325
Thtpa	1903.9337	1543.46075	2793.31195
Thumpd1	831.3675	1061.75235	1184.2549
Thumpd2	2474.26105	2868.9629	3072.42135
Thumpd3	8519.68735	8715.8211	8399.6121
Thumpd3	8519.68735	8715.8211	8399.6121
Thumpd3	8519.68735	8715.8211	8399.6121
Thy1	4195.273	4087.4314	6544.8888
Thyn1	4882.52945	4606.4712	5486.8697
Tia1	4468.9664	4471.40305	5102.1654
Tial1	4665.69735	5238.56715	5462.68715
Ticam2	2593.824	2421.25815	2409.92795
Tifa	4276.42725	3903.28255	5112.8222
Tigar	1750.61905	2172.86405	3024.4951
Tigd3	35799.1258	37790.86595	49918.10325
Tigd5	5915.8583	6091.8355	9367.50515
Timeless	1869.5942	2010.3007	2514.795
Timm10	2104.24515	2200.4679	3134.12875
Timm10b	4131.65125	4644.07855	4559.0866
Timm13	9837.6033	10158.93105	16226.25295
Timm17a	6087.5055	5264.74035	10313.0988
Timm21	1241.0718	1109.8374	1613.7179
Timm22	5175.63305	4971.52085	6756.89205
Timm23	2882.85265	2885.63135	3275.4968
Timm44	2321.84875	2313.5633	2492.0566
Timm8a1	773.56765	762.26975	786.604
Timm8b	3197.49075	3760.36665	4188.70915
Timm9	1867.0459	2080.1247	1984.3201
Timmdc1	1899.6849	1689.61015	1945.4682
Timp1	870.4727	1067.8116	1028.6796
Timp2	9268.4476	9213.68145	15730.74645
Timp3	10150.5943	8592.6994	12324.7773
Tinagl1	4234.4972	4070.8455	6279.8788
Tinf2	6271.3704	7423.37615	7992.32365
Tiprl	2301.07515	1967.63895	2603.8991
Tjap1	7316.09835	7625.16735	10736.92875
Tjp2	3058.40395	3085.1532	4449.9665
Tk1	4973.88865	4049.3369	7434.6122
Tk2	561.0703	332.5798	650.1383
Tkfc	7982.94225	7105.68575	9427.43935
Tkt	8699.9414	8439.06895	14699.45645
Tlcd1	3240.3538	3549.98175	4548.47075
Tle1	1913.54615	2293.24565	2193.5983
Tle2	6631.8985	6408.1936	9736.9331
Tle3	5525.9052	6423.1663	9429.32935
Tle4	1909.0046	2016.7721	2510.8429
Tlk2	2509.99375	3074.1473	3043.04985
Tll1	3122.33535	3523.14115	3139.56815
Tln1	10424.97945	9675.39855	12170.9005
Tlr2	2745.65515	3201.6555	3584.96235
Tlr3	4244.2168	3532.05165	3413.3534
Tm2d1	3969.9663	3897.52735	5098.2422
Tm2d2	10402.31395	9871.4835	11847.33355
Tm4sf1	10333.32335	8627.2535	10982.3123
Tm4sf4	5382.01745	4827.68675	5632.17075
Tm7sf2	8882.203	10322.4325	11404.9524
Tm7sf3	5009.16925	8241.1545	6541.78695
Tm9sf1	3117.41005	3788.57855	4146.4865
Tm9sf2	2382.8221	2886.76315	3036.7163
Tm9sf4	3083.7316	3306.26935	3678.86345
Tma16	788.95445	798.1701	854.6435
Tmbim1	11842.93395	12494.06775	15914.77895
Tmbim4	3992.6974	4480.80655	4940.1772
Tmbim6	10623.7942	11458.40655	16067.33745
Tmcc2	8063.92875	7912.8946	11132.3336
Tmco1	6930.54395	8308.5614	8820.86365
Tmco4	4750.84	5809.1418	7479.36915
Tmco6	7647.18135	8017.03635	11372.8665
Tmed1	3804.74355	4390.7822	5744.6847
Tmed10	3354.6115	4043.0781	3554.5138
Tmed2	2603.94485	2345.30615	3203.4087
Tmed3	1954.50275	1827.67315	2408.4569
Tmed4	1004.73565	994.04255	1505.79175
Tmed5	1092.88685	1387.78315	1107.43025
Tmed7	4226.06835	4359.85195	4325.97765
Tmed9	2748.4214	3026.3376	3528.61045
Tmeff1	642.18335	809.0259	963.9388
Tmem101	1891.3267	1889.42345	2599.40435
Tmem104	4435.1592	3820.3728	7041.96175
Tmem106a	1023.8173	962.9741	1232.9735
Tmem106b	1610.26655	1339.45305	1554.17865
Tmem106c	1732.70465	1607.70635	2572.7358
Tmem107	15983.4184	16041.0315	21285.18625
Tmem109	7423.4994	6592.78675	8440.877
Tmem11	4577.21875	4809.0037	5609.7606
Tmem110	2154.576	2102.3615	2733.8311
Tmem115	4989.92345	5246.96555	7180.19275
Tmem119	5197.16825	4645.81135	8460.9848
Tmem120a	7037.73755	7984.53035	9967.304
Tmem123	1415.66115	1415.48345	1807.7054
Tmem126a	3010.3662	3125.0336	2560.1415
Tmem126b	2790.9662	2623.5336	2472.6415
Tmem127	5897.2548	4861.66645	5879.31995
Tmem128	787.59665	789.01065	949.89185
Tmem129	4492.72145	4484.42125	6011.2469
Tmem132a	7402.4994	6339.38675	8531.377
Tmem134	10427.3334	10903.1628	14175.3673
Tmem135	3703.3521	3497.07925	3611.26255
Tmem138	7967.29715	6990.7751	9224.20495
Tmem140	786.57925	720.83895	1230.51915
Tmem141	1682.5727	1571.78025	2500.8857
Tmem143	5207.1541	5103.8591	8090.8536
Tmem144	524.32625	419.58	774.4478
Tmem147	723.0199	754.8554	1168.6264
Tmem14a	744.97045	851.614	835.9732
Tmem14c	4710.13935	4887.6696	7101.4527
Tmem14c	4710.13935	4887.6696	7101.4527
Tmem150a	6188.3858	5900.20015	8565.10675
Tmem158	1857.22345	1812.51235	2736.79485
Tmem159	2969.43715	2404.93135	3258.77345
Tmem160	3869.42405	2804.91455	4880.47135
Tmem161a	2622.78295	2888.38915	4453.1589
Tmem164	852.53345	713.01825	999.22875
Tmem165	1279.6609	1698.96165	1631.06205
Tmem167b	2677.67305	2478.3907	2812.95955
Tmem168	1444.77505	1045.06835	1432.67865
Tmem17	3265.26405	2275.1072	3799.8054
Tmem170a	1824.9963	1874.41465	2613.11435
Tmem170b	10909.7063	8773.96065	8100.16045
Tmem175	2873.02885	2984.19995	2882.3184
Tmem177	464.9	500.1	667.1
Tmem179b	9018.04445	9912.1325	10377.4924
Tmem18	900.07865	591.3985	1368.5744
Tmem181	2109.5378	2497.1051	3440.52495
Tmem183a	5487.8159	5351.2567	7219.8628
Tmem184b	10729.37555	10306.0688	15485.20615
Tmem184c	1679.9091	1467.1835	1962.34555
Tmem185a	333.2648	481.69615	400.178
Tmem185b	3461.79185	3528.4462	5014.68725
Tmem186	4020.8773	3755.1097	6233.16215
Tmem19	3515.32505	4807.7455	5077.43925
Tmem192	252.01025	164.0105	229.14415
Tmem198b	3276.24085	3283.90345	4898.0189
Tmem199	3139.5795	3698.26705	3699.86055
Tmem2	6690.25155	7040.7614	8706.5205
Tmem202	3387.59865	3926.2986	3763.40725
Tmem203	3868.69285	4272.15565	5700.76485
Tmem204	6863.38	5356.06725	7468.7613
Tmem205	2990.163	3015.20635	4055.5031
Tmem206	1368.23535	1267.2997	1892.56655
Tmem208	4716.0344	4417.4561	7160.2951
Tmem209	2408.9728	2541.57495	3968.456
Tmem214	6374.43385	6541.02645	8557.58435
Tmem216	7396.2971	6552.7244	8706.7555
Tmem218	452.3944	534.2628	838.4766
Tmem220	758.0754	548.35445	1031.2615
Tmem222	1969.2277	1921.2758	2528.5897
Tmem223	8452.74445	9028.7325	9750.2924
Tmem229b	1458.8704	1263.68275	1942.56145
Tmem230	8922.1688	10880.5272	13064.2508
Tmem231	3609.8672	3550.9594	5296.86635
Tmem237	1201.1775	916.29935	1669.4359
Tmem242	2144.2454	1711.2098	3007.4934
Tmem243	1990.0411	2028.4207	2247.7806
Tmem25	1426.8066	1648.72415	1606.208
Tmem252	12509.65185	11904.2279	12876.7685
Tmem256	2632.77905	2229.65765	4141.7502
Tmem259	9628.16465	8900.58905	15096.61405
Tmem260	558.77505	726.58825	707.4596
Tmem261	1208.965	1521.37485	1650.69265
Tmem263	2092.70615	1994.14405	1677.38835
Tmem30a	1260.3421	1070.6732	1321.449
Tmem33	1185.70435	1481.1958	1164.22765
Tmem38a	3925.6023	4228.9146	4946.39165
Tmem38b	411.55155	440.49	485.66165
Tmem39a	1504.7625	1685.59595	1819.2372
Tmem39b	3004.3982	3466.38355	3704.4666
Tmem41a	523.59915	496.2262	851.8883
Tmem41b	4649.99515	4707.8823	5287.7293
Tmem42	1416.01785	1295.5112	2227.9469
Tmem43	7969.7241	8135.911	10763.9118
Tmem47	1180.8556	1934.6497	1373.8894
Tmem5	906.5335	878.54005	1489.278
Tmem50a	2037.8741	1675.10255	2533.92785
Tmem50b	1205.603	1527.226	1821.3879
Tmem51	671.642	642.0976	756.2604
Tmem53	3777.86055	3965.2439	5242.5871
Tmem55a	2494.37485	2145.829	2827.6992
Tmem55b	2632.48765	2211.1754	3447.4278
Tmem57	1366.34235	1587.74645	1579.39095
Tmem59	1719.38775	1919.77205	2234.50545
Tmem60	5266.4371	5208.98305	5972.24625
Tmem63a	2366.3734	2383.05545	4240.5391
Tmem65	2523.17325	2653.69025	2741.8493
Tmem67	3392.06865	2691.2984	3593.5807
Tmem68	1899.9986	1846.34165	2203.1868
Tmem69	3740.7265	3555.9187	4757.7099
Tmem70	3643.8989	2962.30655	3586.7489
Tmem71	2182.2145	2501.47195	1825.58315
Tmem79	5288.21875	6110.979	6797.16015
Tmem80	5474.1811	6029.18115	7843.118
Tmem87b	1361.66155	1124.0674	1576.53465
Tmem88	11538.994	11359.6218	16637.4089
Tmem8a	3406.71525	3456.9676	6048.4874
Tmem9	3288.31475	2391.0424	3418.69955
Tmem9	3288.31475	2391.0424	3418.69955
Tmem95	3066.82715	3680.3683	4712.7102
Tmem97	2844.01955	2770.3197	3460.12175
Tmem98	5352.3666	3996.53295	6601.1346
Tmem9b	8497.64215	6320.13575	10234.93685
Tmf1	3811.46885	4639.05195	4240.1225
Tmie	5184.82455	3825.52795	8388.2156
Tmlhe	601.889	726.56325	801.5706
Tmod1	379.71585	381.69225	394.9506
Tmod3	5099.00305	4350.9411	5762.7723
Tmpo	10588.38085	10820.6118	12761.0122
Tmprss9	4762.99005	5410.39205	8273.42865
Tmsb10	5777.2847	5549.1245	8681.6785
Tmsb4x	8826.28555	7057.84875	9151.14525
Tmsbl1	428.34965	709.4803	498.16365
Tmtc3	1063.036	1050.5036	1162.7046
Tmtc4	735.8864	673.99865	1125.26285
Tmub1	4491.2577	5606.49445	7118.1971
Tmub1	4491.2577	5606.49445	7118.1971
Tmub2	8316.9695	8223.7709	12908.7041
Tmx1	4835.36215	5023.99305	6160.63595
Tmx2	7113.081	6944.1673	7210.5777
Tmx4	3073.21515	4640.10715	2456.01655
Tnfaip1	3106.22445	3289.0729	3810.96285
Tnfaip2	8436.12815	9447.52185	13162.70155
Tnfaip8	14236.82475	13163.65145	15920.2302
Tnfrsf10b	636.99745	621.76555	658.8358
Tnfrsf11b	6222.7319	7894.73785	6527.42275
Tnfrsf12a	3214.08245	4527.5377	5381.6742
Tnfrsf1a	5700.45495	5724.833	10349.84215
Tnfrsf1b	8256.22275	7565.30615	12045.578
Tnfrsf26	7031.6978	7818.42535	11216.9863
Tnfsf12	5045.493	4755.35695	6201.82625
Tnfsf13	3878.0249	3672.0877	4761.62585
Tnfsf15	1885.5651	1993.8463	2062.00875
Tnfsf9	2104.8838	1856.0542	3224.56015
Tnik	2300.5909	2521.9738	3054.84755
Tnip2	2761.78225	3080.1395	4555.03445
Tnk2	5141.2698	6040.1302	7460.16195
Tnks	4069.8705	4314.404	5092.7687
Tnks2	7133.22805	7562.03555	8194.0605
Tnnc1	6065.8384	5574.57795	8734.2977
Tnpo1	3646.95935	2891.76805	3414.30295
Tnpo2	9575.2217	11806.5438	13799.33585
Tnpo3	1075.29985	1112.2882	1253.72625
Tnrc18	15187.3093	14093.6643	25402.5968
Tnrc6a	16584.37225	14182.27085	19964.66275
Tnrc6b	5207.9497	5031.43265	7521.23225
Tns1	5512.1354	5550.35235	8813.35205
Tob1	3410.9721	2918.1961	4968.5693
Tob2	6836.78125	6646.1012	9870.86775
Toe1	1672.8344	1881.66025	2471.11165
Tollip	1624.516	1563.58885	2043.36095
Tom1	3145.59485	3006.66295	4746.2161
Tom1l1	636.195	598.83785	726.5448
Tom1l2	7574.36325	6744.4856	9239.8445
Tomm20	4897.40545	5262.1038	6159.8807
Tomm22	3181.0684	3266.4811	4138.126
Tomm34	2107.8691	2230.58065	2675.883
Tomm40	3671.3943	3663.25145	4823.6986
Tomm40l	7325.8042	6976.39045	11293.5166
Tomm7	4168.62595	4703.50535	6318.47825
Tonsl	4643.74105	5639.10205	7286.48785
Top1	3399.01285	3774.47855	3780.3664
Top1mt	1476.3157	1175.2729	2046.6572
Top2a	1996.56325	1310.65935	3286.05255
Top2b	2973.6524	2492.9621	3796.58
Top3b	3067.1607	3266.1905	4420.11655
Topors	3393.4868	3229.94805	3382.27595
Tor1a	5972.6933	5903.08085	9496.52685
Tor1aip1	2473.34475	1620.76315	2858.0096
Tor1aip2	1767.74475	1119.76315	1903.7096
Tor1b	4111.9327	4148.6583	6250.8245
Tor2a	5796.85535	6576.25445	8802.5827
Tor3a	2029.92685	1889.10715	2977.9965
Tor4a	8331.0661	7980.1616	13790.5236
Tox4	3927.24895	3890.3997	4613.63645
Tp53	4066.7706	4033.3485	5705.7997
Tp53i11	6294.6495	8246.81995	11968.2115
Tp53i13	4317.15625	3606.63505	6409.72355
Tp53i3	3013.93435	3071.12775	3579.77055
Tp53inp2	2418.1689	2442.731	3285.7142
Tp53rk	1790.72745	2100.49535	2715.35135
Tpbg	1193.56905	1416.8905	2067.3678
Tpcn1	7457.50305	7453.2737	12486.54165
Tpcn2	11166.1781	10690.0851	16058.5225
Tpd52l1	125.4656	56.9792	180.9136
Tpd52l2	4023.6084	4358.8957	5433.745
Tpgs1	4419.8421	4309.3839	7204.3506
Tpgs2	1469.6776	1453.60485	1812.9216
Tpi1	4802.45575	4421.242	7946.0937
Tpk1	1149.40875	985.942	1382.09675
Tpm1	21334.92325	23313.38415	28766.4249
Tpm1	21334.92325	23313.38415	28766.4249
Tpm2	15173.3659	13975.56035	17240.19775
Tpm3	3980.8849	4580.1866	4584.30185
Tpm3	3980.8849	4580.1866	4584.30185
Tpm4	8780.41035	8862.5671	13450.13525
Tpmt	1327.18025	1382.8219	1566.942
Tpp1	5961.5179	6167.20725	6711.5388
Tpp2	2769.78905	3026.7579	3187.687
Tpr	1540.85965	1359.46265	1691.944
Tpra1	5265.3312	4669.23635	6902.39805
Tprg1l	1108.7299	1091.33985	1514.34385
Tprn	3815.03295	4112.8831	5763.38775
Tpst1	8333.0738	7319.68545	12436.33005
Tpst2	9086.0863	10186.5849	13872.84555
Tpt1	2985.84265	3026.6919	4213.13
Tpx2	13609.2263	14905.4176	17732.2146
Tra2a	961.6215	985.3487	1460.36605
Tra2b	1456.90705	1605.48485	2004.34975
Trabd	3370.30875	3359.2817	4883.77655
Traf1	1548.6137	1783.63245	2309.3052
Traf2	6972.44695	8320.13705	8790.2291
Traf3	3546.83885	3979.06295	5155.9609
Traf3ip1	5542.49235	5036.32605	7560.2598
Traf3ip2	1831.5627	1692.8028	2828.5121
Traf4	3077.6858	3054.48375	4488.83475
Traf6	651.2127	619.94345	809.71225
Traf7	6120.6716	6610.7143	8324.14375
Trafd1	2604.14685	2700.40545	4070.71645
Traip	2185.0317	2225.91285	3149.6838
Trak1	11076.83735	10544.06685	17913.0676
Trak2	2678.0681	2863.48455	3536.8419
Tram1	176.8907	247.76425	246.6058
Trap1	1257.0538	1056.6608	1902.4063
Trappc1	10924.8205	10069.7496	16295.8011
Trappc10	3638.0834	4527.2381	5191.28465
Trappc11	881.70725	843.54785	1116.07345
Trappc13	1730.2061	2212.92525	1629.69105
Trappc2	1969.08	1526.0118	1584.6142
Trappc2l	4210.56555	4154.27425	6493.17645
Trappc3	10508.04865	9040.0651	14676.2564
Trappc4	3109.56185	3569.11095	3893.32645
Trappc5	566.27085	622.9318	767.45475
Trappc6a	3249.62205	3244.63515	5250.77755
Trappc6b	2330.3706	2328.76875	2941.05455
Trappc8	569.13175	541.9302	681.8417
Trappc9	2188.21915	2115.44905	3121.34505
Trdmt1	12931.68985	14196.76375	13345.4521
Trex1	2243.7813	2473.7441	3503.8793
Trib1	8663.25515	12786.22875	14773.2861
Trib2	3627.3135	3726.0745	6335.4521
Trib3	2971.28335	3151.8476	4460.2152
Trim11	4422.76965	4284.55025	6889.1558
Trim13	6622.6485	7339.57565	6454.24645
Trim16	1053.43665	766.90885	1666.6671
Trim2	1737.0441	1415.0466	2594.7346
Trim23	1672.6606	2085.001	1557.7148
Trim25	4234.50335	4394.55945	6228.9824
Trim26	3019.29585	3498.31485	4455.9557
Trim27	5245.3866	5998.4351	5986.07495
Trim28	4868.22885	4867.32365	7055.95015
Trim3	3879.93385	4249.58215	4576.2484
Trim32	663.2023	741.47825	935.62015
Trim34	1141.412	926.85165	1458.9381
Trim35	6637.76615	5729.9932	7801.0201
Trim37	4696.40725	4431.8535	4708.22765
Trim39	1475.2925	1565.712	1809.51725
Trim41	9642.8992	9499.39955	12947.2885
Trim44	2533.0613	2564.95905	2902.5881
Trim45	1390.67205	1470.56675	2018.1029
Trim46	5463.55775	5512.41935	9159.1912
Trim47	5261.1704	5515.12145	9114.5092
Trim5	1138.212	1069.65165	1628.2381
Trim59	3937.7429	3747.6322	3893.90785
Trim65	6327.6807	6061.99315	10843.852
Trim69	1803.3286	1477.70525	1963.7882
Trim72	2396.5702	2441.646	2801.39645
Trim8	23398.5853	23212.38575	41028.76945
Trip10	3847.19445	3301.9922	5893.4839
Trip11	6483.43105	4740.1624	5608.01205
Trip12	3170.63125	3323.48635	4854.7741
Trip13	2231.1968	1390.2444	2145.5762
Trip4	3174.406	4097.0602	3759.2005
Trip6	7277.13955	8872.6148	10549.6723
Triqk	570.8253	449.46135	612.8269
Trit1	2584.1926	3792.2514	3241.59685
Trmt1	20920.97955	18973.6049	33685.0121
Trmt10a	1374.95005	1261.0552	1594.5867
Trmt10c	2296.40115	2469.94395	2808.8323
Trmt11	2303.5909	1943.529	2616.0487
Trmt112	11442.7582	12931.74	17047.78255
Trmt12	4010.7138	3887.04485	3476.286
Trmt13	1593.65255	1805.92315	1855.0506
Trmt1l	2657.5225	3237.60915	2989.49815
Trmt2a	3989.70575	4576.0992	5351.4895
Trmt44	8985.20565	6468.1897	12592.32185
Trmt5	9715.71105	9709.83425	11452.6935
Trmt6	809.77425	1038.09475	1086.62095
Trmt61a	4662.4715	4597.54675	6297.5052
Trmu	1616.02945	1381.2016	2503.79635
Trnau1ap	7926.2769	8965.09985	10789.40095
Trnt1	1064.45195	1362.2818	1187.40365
Troap	8651.2578	9503.37165	12776.1749
Trove2	2543.20735	2855.1169	2930.6013
Trpc1	862.40825	1111.4522	928.26475
Trpc4ap	1114.15355	1155.95005	1428.40935
Trpc6	4537.6052	6371.5511	4218.1396
Trpm4	3486.08885	3887.70055	6075.66665
Trpm7	2368.1549	2468.71575	2549.82455
Trps1	3714.1641	4114.8	4260.24095
Trpt1	13547.6706	13868.5936	19441.43765
Trpv2	9288.69905	10124.3531	12451.9048
Trpv4	558.8327	526.15795	790.3813
Trrap	1031.913	896.21025	1697.4445
Trub1	688.8294	1051.5194	1041.2806
Trub2	3919.56175	3849.599	5571.54825
Tsc2	5769.18455	5637.541	8666.22305
Tsc22d1	4433.8573	4203.7444	5813.3692
Tsc22d1	4433.8573	4203.7444	5813.3692
Tsc22d2	4858.5056	5503.5832	4525.2558
Tsc22d3	1665.45205	1274.7618	2587.5828
Tsen15	699.688	794.2805	991.57325
Tsen2	2839.27585	2191.47845	4083.26855
Tsen54	3652.95135	2990.6876	5805.1518
Tsfm	7536.3991	7881.4921	12035.6113
Tsg101	3329.5068	3896.3928	4344.83255
Tsga10	1976.77555	2438.391	2469.82075
Tshz3	2607.54265	2679.9109	4481.07295
Tsku	7863.90875	8196.5433	12118.5129
Tsn	1066.9777	976.75095	1180.3867
Tsnax	1266.9143	1471.59855	1977.62615
Tsnaxip1	6062.8616	5669.24685	7520.442
Tspan12	848.1008	516.3908	1060.918
Tspan13	863.6136	1097.93715	1098.47305
Tspan14	1299.37345	1269.24215	2054.67155
Tspan15	1363.0912	1259.7205	1907.7181
Tspan18	2707.57965	2803.6804	3607.61185
Tspan2	3637.3246	4275.4286	5283.67385
Tspan3	8421.99215	6974.8658	6488.94875
Tspan31	3163.4846	3735.07185	4624.30535
Tspan5	7450.2492	10519.3389	9988.7452
Tspan6	3181.1159	3530.63995	2668.9352
Tspo	4096.389	4607.79095	6984.1161
Tspyl1	804.77465	583.1336	998.634
Tspyl2	2200.74395	1784.13725	2914.7295
