GENE_ID	locusLine	RASMC_H3K27AC_PDGF_24H_NEW	RASMC_H3K27AC_PDGF_24H_REP2	RASMC_H3K27AC_PDGF_2H_NEW	RASMC_H3K27AC_PDGF_2H_REP2	RASMC_H3K27AC_PDGF_JQ1_24H_NEW	RASMC_H3K27AC_PDGF_JQ1_24H_REP2	RASMC_H3K27AC_PDGF_JQ1_2H_NEW	RASMC_H3K27AC_PDGF_JQ1_2H_REP2	RASMC_H3K27AC_UNSTIM_NEW	RASMC_H3K27AC_UNSTIM_REP1	RASMC_WCE_PDGF_24H_NEW	RASMC_WCE_PDGF_24H_REP2	RASMC_WCE_PDGF_2H_NEW	RASMC_WCE_PDGF_2H_REP2	RASMC_WCE_PDGF_JQ1_24H_NEW	RASMC_WCE_PDGF_JQ1_24H_REP2	RASMC_WCE_PDGF_JQ1_2H_NEW	RASMC_WCE_PDGF_JQ1_2H_REP2	RASMC_WCE_UNSTIM_NEW	RASMC_WCE_UNSTIM_REP2
9_RASMC_H3K27AC_PDGF_2H_REP2_17661_lociStitched	chr3(.):171410575-171419150	0.6724	1.1242	0.8575	1.3873	0.7858	0.5653	0.7607	1.5065	0.96	0.7405	0.1323	0.5086	0.1352	0.1506	0.1382	0.312	0.1427	0.4414	0.1391	0.471
8_RASMC_H3K27AC_UNSTIM_REP1_3483_lociStitched	chr13(.):71272554-71279157	0.4765	0.6327	1.2285	1.082	0.4445	0.6547	1.2716	0.8545	0.4647	0.7271	0.1769	0.2103	0.2198	0.2555	0.1696	0.1728	0.2264	0.3095	0.1649	0.2287
7_RASMC_H3K27AC_PDGF_24H_REP2_2043_lociStitched	chr1(.):247826589-247833091	0.573	0.8268	0.37	0.334	0.5119	0.3323	0.3832	0.3364	0.7025	0.635	0.3232	0.4568	0.2737	0.2464	0.2851	0.2786	0.2872	0.3291	0.3156	0.2841
7_RASMC_H3K27AC_PDGF_24H_REP2_3189_lociStitched	chr10(.):71124898-71131903	0.9051	1.1101	1.0319	0.602	0.488	0.3943	0.7775	0.4229	1.1411	0.9938	0.1745	0.3019	0.1557	0.1895	0.163	0.3134	0.16	0.3337	0.1784	0.4013
6_RASMC_H3K27AC_PDGF_24H_NEW_29369_lociStitched	chr8(.):117951954-117955795	1.0911	1.229	1.4603	2.2415	1.1491	0.9345	1.3836	2.3578	1.3525	1.1547	0.2072	0.7259	0.2396	0.2421	0.2009	0.4601	0.2531	0.5493	0.2487	0.9949
8_RASMC_H3K27AC_PDGF_24H_REP2_15829_lociStitched	chr7(.):36670418-36675286	0.6598	0.9134	0.2552	0.4175	0.7685	0.6212	0.2711	0.1872	0.8942	1.402	0.1682	0.344	0.1452	0.1512	0.1755	0.2314	0.1556	0.2626	0.1977	0.661
6_RASMC_H3K27AC_PDGF_2H_REP2_16472_lociStitched	chr3(.):62442335-62447436	0.9725	0.9923	1.4898	1.0612	1.4748	1.0297	1.4982	1.1832	1.1363	0.9829	0.1956	0.3875	0.2304	0.1942	0.1913	0.4397	0.2189	0.3115	0.1929	0.4173
12_RASMC_H3K27AC_PDGF_24H_REP2_1940_lociStitched	chr1(.):240756630-240776413	0.5742	0.345	0.6052	0.2896	0.6307	0.4405	0.5489	0.1466	0.9872	0.8682	0.2301	0.1624	0.2317	0.1875	0.2457	0.1745	0.2315	0.1208	0.2474	0.1232
6_RASMC_H3K27AC_PDGF_2H_NEW_6093_lociStitched	chr11(.):70141607-70149140	0.8369	0.7727	0.7262	0.6412	0.9571	0.7351	0.823	0.7991	0.9567	0.667	0.1851	0.5032	0.1984	0.2097	0.1986	0.3946	0.1778	0.361	0.1977	0.4444
6_RASMC_H3K27AC_UNSTIM_REP1_10681_lociStitched	chr5(.):127584977-127590381	1.1831	1.582	0.5476	0.582	0.7571	0.5326	0.404	0.4629	1.0112	1.0727	0.1886	0.5751	0.2014	0.1701	0.1576	0.3958	0.1652	0.4669	0.1638	0.5678
7_RASMC_H3K27AC_UNSTIM_REP1_4428_lociStitched	chr15(.):18633924-18641500	1.149	1.0078	1.06	0.9558	0.9871	0.5865	0.967	0.9444	1.2822	0.9842	0.2046	0.3529	0.2046	0.2016	0.1799	0.2317	0.2047	0.2715	0.1727	0.3567
8_RASMC_H3K27AC_UNSTIM_REP1_608_lociStitched	chr1(.):134596410-134603668	0.6511	0.5638	0.7985	0.4204	0.3847	0.2744	0.6101	0.2288	0.7119	0.4723	0.1585	0.1273	0.1645	0.1775	0.1329	0.1863	0.1653	0.1952	0.1566	0.0785
10_RASMC_H3K27AC_PDGF_24H_REP2_17158_lociStitched	chr8(.):61161731-61172179	1.2493	1.8608	1.1634	1.3444	1.6552	1.3685	1.3899	1.6862	1.4544	1.7018	0.1953	0.6882	0.2156	0.2155	0.2055	0.4722	0.1986	0.416	0.2026	0.4813
10_RASMC_H3K27AC_PDGF_24H_NEW_10050_lociStitched	chr15(.):32849673-32861147	0.7152	1.4948	1.0937	1.3872	0.9869	1.1494	1.3084	1.3567	0.6841	1.2142	0.1615	0.4715	0.1716	0.2033	0.1748	0.4467	0.1901	0.3701	0.1651	0.5348
9_RASMC_H3K27AC_PDGF_24H_REP2_15777_lociStitched	chr7(.):26888145-26895124	0.781	1.3373	0.9483	0.6586	0.7177	0.5404	0.9711	0.9897	1.0232	0.48	0.1707	0.456	0.1611	0.1454	0.1608	0.3918	0.1752	0.2674	0.1562	0.4001
6_RASMC_H3K27AC_UNSTIM_REP1_1842_lociStitched	chr10(.):34475231-34479623	1.043	1.4767	1.4011	1.9892	1.9429	1.49	1.9496	2.74	1.381	1.4532	0.1827	0.3294	0.2033	0.2404	0.2038	0.3738	0.2285	0.4145	0.1889	0.48
15_RASMC_H3K27AC_PDGF_2H_REP2_17080_lociStitched	chr3(.):124514392-124533401	0.8279	0.6455	0.6862	0.458	0.5034	0.3799	0.4627	0.3296	1.12	0.9082	0.1919	0.2843	0.1884	0.1667	0.1776	0.2593	0.2059	0.2619	0.2	0.3689
6_RASMC_H3K27AC_PDGF_24H_REP2_4382_lociStitched	chr12(.):855841-859096	0.3887	0.7012	0.4934	0.3621	0.6534	0.6359	0.4606	0.4583	0.5273	0.4842	0.1797	0.3977	0.1713	0.1441	0.1582	0.3284	0.164	0.3066	0.1541	0.1495
6_RASMC_H3K27AC_UNSTIM_REP1_3086_lociStitched	chr12(.):9997619-10001864	1.1736	1.3737	1.9556	2.4573	1.5794	1.3105	1.9931	2.7804	1.6256	1.5627	0.1846	0.2938	0.229	0.2971	0.2084	0.4033	0.2365	0.4795	0.2092	0.4971
6_RASMC_H3K27AC_PDGF_2H_REP2_17100_lociStitched	chr3(.):126274733-126279249	0.8628	0.5978	0.6307	0.3231	1.1505	0.9216	0.6417	0.2469	0.7449	0.7833	0.2061	0.1173	0.2015	0.2145	0.1917	0.1592	0.1968	0.1631	0.2058	0.1359
8_RASMC_H3K27AC_PDGF_24H_REP2_6713_lociStitched	chr15(.):70730699-70739765	0.7653	0.8954	0.8139	1.4321	0.799	0.761	0.7319	1.5548	0.8425	0.6002	0.174	0.2599	0.1714	0.1909	0.1491	0.2479	0.1688	0.2176	0.1568	0.2625
8_RASMC_H3K27AC_PDGF_2H_NEW_21604_lociStitched	chr4(.):180090628-180106241	0.364	0.4285	0.2295	0.2592	0.3392	0.2585	0.2639	0.1853	0.4783	0.3381	0.1576	0.1782	0.1455	0.152	0.1416	0.2868	0.1624	0.211	0.1459	0.2434
9_RASMC_H3K27AC_PDGF_24H_REP2_16442_lociStitched	chr7(.):122322573-122334330	1.3031	0.8433	1.2551	0.7391	2.3626	1.5183	1.9267	0.7213	1.4029	1.2463	0.2247	0.2171	0.2419	0.2244	0.2324	0.303	0.2522	0.2118	0.2234	0.23
6_RASMC_H3K27AC_PDGF_2H_NEW_30910_lociStitched	chrX(.):156405497-156408849	0.4995	0.6532	0.5172	0.6506	0.5109	0.468	0.4027	0.78	0.5436	0.6625	0.0996	0.3129	0.1011	0.12	0.092	0.1558	0.0972	0.1919	0.09	0.3754
7_RASMC_H3K27AC_PDGF_2H_NEW_3941_lociStitched	chr10(.):41125435-41133264	0.8051	0.5378	0.5885	0.2485	0.7042	0.2454	0.6199	0.1516	0.738	0.7051	0.1541	0.141	0.1575	0.139	0.1427	0.1325	0.1684	0.1665	0.1503	0.1739
7_RASMC_H3K27AC_PDGF_24H_REP2_15419_lociStitched	chr6(.):128978617-128982101	0.3653	0.6815	0.252	0.3824	0.1097	0.1298	0.2505	0.3587	0.5849	0.7685	0.0983	0.3481	0.0773	0.119	0.0672	0.1199	0.0806	0.2065	0.0978	0.3799
6_RASMC_H3K27AC_PDGF_2H_REP2_11976_lociStitched	chr18(.):49925952-49929180	0.6279	0.7858	0.8222	0.9541	1.9761	1.4422	1.3181	0.8153	0.7448	1.0817	0.1687	0.3186	0.1877	0.1782	0.184	0.3518	0.2109	0.2347	0.1922	0.3855
6_RASMC_H3K27AC_PDGF_2H_REP2_3398_lociStitched	chr10(.):11783812-11787419	0.8019	1.1706	1.4588	1.7509	0.8673	0.9054	1.2274	1.1022	1.0446	1.2994	0.207	0.4313	0.2482	0.2424	0.2207	0.2979	0.23	0.4374	0.2113	0.4984
6_RASMC_H3K27AC_PDGF_2H_REP2_14619_lociStitched	chr2(.):211635750-211639547	1.0815	1.5532	1.2608	1.3592	0.9316	0.7619	1.1432	1.3917	1.2163	1.2311	0.2231	0.6322	0.2409	0.2141	0.2208	0.3431	0.2571	0.4056	0.2172	0.5435
6_RASMC_H3K27AC_PDGF_2H_REP2_1373_lociStitched	chr1(.):141528709-141534038	0.4817	0.8273	0.2255	0.3106	0.2154	0.1296	0.1487	0.2287	0.6031	1.0791	0.1352	0.2929	0.1194	0.1411	0.1257	0.2578	0.1249	0.2362	0.1561	0.4484
8_RASMC_H3K27AC_UNSTIM_REP1_2403_lociStitched	chr10(.):95209686-95216213	0.8361	0.9134	0.8861	0.928	0.802	0.622	0.7404	0.861	0.8521	0.7642	0.1728	0.5474	0.231	0.2045	0.2014	0.3907	0.2011	0.3998	0.1928	0.2906
8_RASMC_H3K27AC_PDGF_24H_REP2_9217_lociStitched	chr2(.):39142735-39151071	1.0257	1.4135	0.9805	2.0183	0.6267	0.4635	0.985	1.9682	1.4917	1.1354	0.1793	0.6474	0.1977	0.2447	0.1796	0.3271	0.2146	0.3912	0.2024	0.6515
7_RASMC_H3K27AC_PDGF_24H_NEW_14128_lociStitched	chr19(.):32375474-32385150	1.7481	1.265	2.0745	1.8513	1.955	0.9686	2.2839	1.7687	2.483	1.2117	0.2024	0.3682	0.2148	0.2871	0.19	0.4311	0.2285	0.5132	0.2172	0.6145
6_RASMC_H3K27AC_PDGF_2H_REP2_10488_lociStitched	chr16(.):71780619-71787047	0.7472	0.9527	0.5751	0.4053	0.8269	0.4648	0.4705	0.4303	0.9888	0.9455	0.1649	0.383	0.1676	0.1403	0.1652	0.2282	0.1735	0.3118	0.1588	0.417
7_RASMC_H3K27AC_PDGF_24H_NEW_18527_lociStitched	chr3(.):46284470-46296191	0.7629	0.6621	0.7875	0.9718	0.6994	0.4652	0.7398	0.9388	0.9691	0.8155	0.2019	0.172	0.2393	0.1991	0.1994	0.2137	0.2351	0.18	0.2212	0.2082
6_RASMC_H3K27AC_PDGF_24H_REP2_18110_lociStitched	chr9(.):46516077-46523356	0.7866	1.0688	0.7032	0.6707	1.2208	0.7947	0.9041	0.5734	1.0471	0.9715	0.1795	0.4755	0.1577	0.184	0.1957	0.3978	0.171	0.327	0.177	0.4929
6_RASMC_H3K27AC_UNSTIM_NEW_2162_lociStitched	chr1(.):176949622-176955875	0.7395	1.5813	0.7674	0.9485	0.6553	0.5792	0.5031	0.7521	1.0447	1.1366	0.1618	0.5019	0.1629	0.1866	0.1537	0.3463	0.1491	0.433	0.1657	0.4695
6_RASMC_H3K27AC_PDGF_2H_NEW_27428_lociStitched	chr8(.):22089381-22092982	0.828	1.1873	1.6987	2.2903	1.2384	1.406	1.7702	2.617	0.9807	0.9405	0.2018	0.7276	0.2445	0.248	0.21	0.4724	0.2511	0.5326	0.1861	0.66
10_RASMC_H3K27AC_UNSTIM_REP1_5808_lociStitched	chr18(.):2358768-2370929	0.8171	0.9381	0.9076	1.2116	0.8741	0.7186	0.8014	1.1499	1.0097	0.8027	0.0752	0.2106	0.083	0.1105	0.0725	0.1503	0.0648	0.1923	0.0773	0.2225
6_RASMC_H3K27AC_PDGF_2H_NEW_17093_lociStitched	chr20(.):13929505-13934405	1.2214	1.7861	1.1463	1.2478	2.2874	1.5018	0.7774	1.1896	0.9711	0.9486	0.1968	0.4726	0.1555	0.2164	0.1888	0.5202	0.1866	0.5573	0.1669	0.7462
7_RASMC_H3K27AC_PDGF_24H_REP2_4446_lociStitched	chr12(.):8031601-8035843	0.9255	1.1608	1.4226	2.3026	0.9987	1.1649	2.0014	3.5826	1.0021	0.8172	0.1786	0.4611	0.2176	0.2212	0.2023	0.3274	0.1988	0.5466	0.1866	0.4991
6_RASMC_H3K27AC_PDGF_2H_REP2_4435_lociStitched	chr10(.):70488214-70490859	0.699	1.0589	0.7932	0.9781	0.7906	0.9925	0.597	0.6572	0.7608	0.8352	0.1832	0.1865	0.2226	0.2922	0.2013	0.4627	0.2368	0.3069	0.2325	0.4316
9_RASMC_H3K27AC_PDGF_2H_REP2_24056_lociStitched	chr7(.):129843937-129853601	0.9966	1.4556	0.6524	0.8543	0.4274	0.2467	0.6461	0.8237	1.338	0.8792	0.168	0.6014	0.1481	0.1689	0.1427	0.3236	0.1259	0.3769	0.1671	0.7553
6_RASMC_H3K27AC_PDGF_2H_NEW_15838_lociStitched	chr2(.):188742995-188751683	2.0002	2.2455	2.745	2.5121	2.1254	1.5239	2.8026	2.6357	2.162	1.7127	0.2222	0.7964	0.2401	0.2575	0.2333	0.5109	0.2316	0.4745	0.2246	0.8635
20_RASMC_H3K27AC_UNSTIM_REP1_6879_lociStitched	chr2(.):61051458-61086020	1.1739	0.5959	0.809	0.2847	1.4892	0.8646	0.7888	0.1702	1.6547	1.3135	0.1708	0.1506	0.1694	0.1763	0.1757	0.1826	0.1751	0.1346	0.1902	0.1219
7_RASMC_H3K27AC_PDGF_24H_REP2_1365_lociStitched	chr1(.):190973865-190981110	0.879	0.5087	1.0538	0.3095	1.5391	0.9928	1.1823	0.1249	0.5567	0.433	0.2455	0.1761	0.2814	0.2047	0.2575	0.1756	0.2897	0.1454	0.2498	0.0522
7_RASMC_H3K27AC_PDGF_24H_REP2_15657_lociStitched	chr7(.):12454399-12460453	0.8788	1.8757	1.0609	2.1254	1.0204	0.9654	1.0759	2.8187	1.0822	1.0123	0.2056	0.8516	0.1998	0.2535	0.2072	0.5701	0.222	0.72	0.1976	0.8039
11_RASMC_H3K27AC_PDGF_2H_REP2_2995_lociStitched	chr1(.):263420801-263434277	1.1985	1.5577	1.154	1.222	1.3431	0.8582	1.1152	1.2783	1.2078	0.7833	0.3184	0.7667	0.3329	0.238	0.3489	0.4425	0.3505	0.5463	0.3218	0.7291
6_RASMC_H3K27AC_PDGF_24H_REP2_11371_lociStitched	chr3(.):80612547-80617193	0.9679	1.0363	0.9922	1.1702	1.0191	0.9012	0.9791	0.9712	1.1976	1.1297	0.199	0.3876	0.2292	0.2233	0.2106	0.3431	0.2296	0.3601	0.2143	0.2841
8_RASMC_H3K27AC_UNSTIM_REP1_273_lociStitched	chr1(.):48218556-48228857	1.3806	1.1138	1.1219	0.5125	1.8319	0.9371	0.9845	0.3701	1.4324	0.7443	0.2124	0.3665	0.2084	0.1799	0.2069	0.4312	0.175	0.2953	0.1922	0.3335
6_RASMC_H3K27AC_UNSTIM_REP1_11031_lociStitched	chr6(.):7261634-7265782	0.7273	1.2152	0.7527	0.8265	0.5141	0.6764	0.5148	0.8945	0.5975	0.9903	0.1537	0.3668	0.124	0.1555	0.1417	0.351	0.137	0.3585	0.1474	0.3312
8_RASMC_H3K27AC_PDGF_24H_REP2_16197_lociStitched	chr7(.):100123594-100132847	0.8021	0.8757	0.7691	0.6926	1.3394	0.7551	0.8596	0.6546	0.7679	0.6168	0.1759	0.3774	0.1949	0.2109	0.2085	0.3885	0.1962	0.3626	0.1928	0.2765
7_RASMC_H3K27AC_PDGF_2H_REP2_13248_lociStitched	chr2(.):22338635-22342399	0.7979	0.6328	0.6357	0.4235	0.9582	0.4596	0.6064	0.3133	1.078	0.7701	0.1579	0.1162	0.1506	0.1903	0.1553	0.1985	0.1949	0.2702	0.1749	0.1454
11_RASMC_H3K27AC_PDGF_24H_REP2_15900_lociStitched	chr7(.):54246006-54260044	0.7183	0.993	1.5391	1.9183	1.015	0.8203	1.6435	1.8991	0.8323	0.6785	0.1763	0.4681	0.2031	0.2352	0.1802	0.3589	0.2025	0.4336	0.1693	0.4216
7_RASMC_H3K27AC_UNSTIM_NEW_28606_lociStitched	chr7(.):118427413-118430908	1.5137	2.1093	1.2136	1.3308	1.8155	1.5399	1.004	1.4327	1.4422	1.3844	0.1994	0.7049	0.2148	0.2707	0.25	0.7709	0.1965	0.5322	0.2053	0.7267
8_RASMC_H3K27AC_PDGF_2H_NEW_26864_lociStitched	chr7(.):122306111-122318235	0.834	0.6903	0.6401	0.4017	1.6815	0.9643	1.0228	0.3601	0.8458	0.7133	0.1985	0.2279	0.1968	0.1752	0.2048	0.3356	0.2202	0.3234	0.1853	0.2793
8_RASMC_H3K27AC_UNSTIM_REP1_8923_lociStitched	chr3(.):130104822-130117093	1.3043	2.1588	1.1223	1.7985	1.711	1.3188	1.0039	2.0488	1.4471	1.5975	0.21	0.6874	0.2082	0.1997	0.225	0.4256	0.2277	0.5242	0.2082	0.5869
8_RASMC_H3K27AC_PDGF_24H_NEW_16632_lociStitched	chr2(.):211569629-211574791	1.1651	1.491	0.5734	0.4965	1.4569	0.9805	0.785	0.6204	1.1518	0.7533	0.228	0.3968	0.2016	0.1841	0.2286	0.413	0.2293	0.3562	0.1927	0.5084
10_RASMC_H3K27AC_PDGF_24H_REP2_17701_lociStitched	chr8(.):116455966-116470217	2.0391	2.4352	1.6934	1.9117	1.8749	1.3049	1.6173	2.1481	2.1953	1.9326	0.1928	0.657	0.1802	0.2293	0.1808	0.5147	0.1904	0.5624	0.1912	0.7446
7_RASMC_H3K27AC_UNSTIM_REP1_792_lociStitched	chr1(.):162743052-162752740	1.2851	0.6504	1.4241	0.4226	1.2751	0.545	1.688	0.2617	1.4898	0.8235	0.1974	0.2186	0.1908	0.1855	0.2001	0.1981	0.1823	0.1688	0.1872	0.1893
8_RASMC_H3K27AC_PDGF_24H_REP2_5388_lociStitched	chr13(.):89475733-89481565	0.7672	1.0529	0.9549	0.9083	1.1964	1.094	0.8915	0.717	0.7381	0.8079	0.2052	0.3922	0.2052	0.2146	0.2256	0.3419	0.2243	0.3717	0.1875	0.4345
11_RASMC_H3K27AC_PDGF_24H_REP2_1645_lociStitched	chr1(.):218182750-218199957	1.7835	1.6767	2.5599	0.9995	2.3816	1.233	2.7985	1.2084	1.7919	0.9229	0.3603	0.6802	0.3901	0.218	0.3729	0.5997	0.3814	0.5685	0.3558	0.5668
6_RASMC_H3K27AC_PDGF_24H_NEW_1443_lociStitched	chr1(.):129026435-129032820	0.7283	0.6369	0.6279	0.5021	0.8457	0.6174	0.6869	0.306	0.9577	0.9325	0.188	0.2024	0.1736	0.173	0.1772	0.1691	0.176	0.2455	0.1713	0.2723
6_RASMC_H3K27AC_PDGF_2H_REP2_7078_lociStitched	chr12(.):48613931-48619983	1.8723	2.1121	1.7836	1.496	1.9592	1.0045	1.8407	2.1549	2.3568	1.5359	0.1677	0.6851	0.1742	0.1766	0.1891	0.4992	0.1759	0.4859	0.1763	0.9498
6_RASMC_H3K27AC_PDGF_2H_REP2_7099_lociStitched	chr12(.):51056395-51059958	0.4216	1.8308	0.3041	0.5265	0.1614	0.2255	0.2873	0.5799	0.437	0.8678	0.1143	0.8685	0.0939	0.1528	0.0973	0.3089	0.1022	0.4818	0.0963	0.3547
8_RASMC_H3K27AC_PDGF_24H_REP2_1888_lociStitched	chr1(.):236749225-236759641	1.4551	0.9385	2.217	0.8911	1.829	1.3498	2.4498	0.6922	0.6329	0.318	0.348	0.2229	0.3878	0.2473	0.3315	0.2351	0.3916	0.2221	0.3129	0.1316
14_RASMC_H3K27AC_UNSTIM_REP1_3398_lociStitched	chr13(.):52552349-52580196	1.5602	1.9836	1.6643	1.9211	1.5094	1.3239	2.0801	1.8601	1.6301	1.4957	0.2111	0.5417	0.2229	0.2484	0.2003	0.5043	0.2221	0.5402	0.2091	0.6303
6_RASMC_H3K27AC_UNSTIM_REP1_1911_lociStitched	chr10(.):45551560-45554754	0.6629	1.351	1.1075	1.6829	0.9077	0.8006	1.1651	2.137	0.8805	0.8731	0.1912	0.3994	0.2265	0.3143	0.1749	0.4875	0.2584	0.6037	0.1724	0.662
9_RASMC_H3K27AC_PDGF_24H_NEW_10519_lociStitched	chr15(.):56919723-56927589	0.6536	1.0228	0.6182	0.7325	1.5097	1.3109	0.7685	0.6241	0.6255	0.7519	0.1637	0.2875	0.1634	0.2138	0.1867	0.351	0.1752	0.2845	0.151	0.3056
6_RASMC_H3K27AC_UNSTIM_NEW_18106_lociStitched	chr20(.):4815221-4820451	1.2265	1.9883	1.6121	2.8487	1.4481	1.3003	1.9143	4.2039	1.4697	1.2461	0.1901	0.763	0.2321	0.2695	0.2194	0.6169	0.2145	0.6354	0.186	0.9561
9_RASMC_H3K27AC_PDGF_2H_REP2_20503_lociStitched	chr5(.):144329600-144334998	0.4838	1.1721	0.4067	0.6683	0.255	0.3851	0.2499	0.478	0.5458	0.6828	0.1652	0.725	0.1646	0.1488	0.1281	0.3724	0.1251	0.4343	0.154	0.9223
14_RASMC_H3K27AC_PDGF_2H_REP2_21729_lociStitched	chr6(.):42296842-42321421	1.1154	1.1798	1.6436	1.8066	1.3407	1.1655	1.6051	1.4486	1.553	1.8468	0.1766	0.4174	0.2011	0.2427	0.1924	0.4204	0.2034	0.3789	0.187	0.5005
6_RASMC_H3K27AC_PDGF_24H_REP2_15557_lociStitched	chr7(.):3215134-3218688	1.1677	1.3774	1.0252	1.0662	1.3642	1.1813	1.1394	1.4274	0.8551	0.8064	0.2161	0.4427	0.2181	0.247	0.2324	0.3675	0.2407	0.374	0.2049	0.243
7_RASMC_H3K27AC_PDGF_2H_REP2_4492_lociStitched	chr10(.):73418738-73425967	1.5643	1.2563	0.9188	0.5389	1.9103	0.8761	0.9004	0.4872	1.5474	1.2961	0.2155	0.4938	0.2002	0.2061	0.2264	0.3213	0.2127	0.2572	0.2077	0.3649
7_RASMC_H3K27AC_UNSTIM_REP1_2242_lociStitched	chr10(.):75041641-75047097	1.7111	2.1832	1.1259	1.1326	1.0939	0.5931	0.9212	0.876	1.789	1.2373	0.202	0.6527	0.186	0.1948	0.1807	0.2859	0.1653	0.5048	0.1887	0.5604
9_RASMC_H3K27AC_PDGF_24H_REP2_9742_lociStitched	chr2(.):182553050-182559306	0.2634	0.8818	0.2248	0.422	0.176	0.5395	0.2115	0.2193	0.3753	1.3075	0.0949	0.2703	0.0854	0.1468	0.0887	0.1665	0.0942	0.1734	0.0939	0.1355
6_RASMC_H3K27AC_UNSTIM_REP1_8973_lociStitched	chr3(.):138769341-138772042	0.5798	0.6975	0.7881	1.3923	0.7393	0.6849	0.8779	2.1463	0.722	0.8165	0.2381	0.1854	0.1829	0.243	0.2251	0.3437	0.2573	0.3794	0.214	0.3748
6_RASMC_H3K27AC_PDGF_2H_REP2_11744_lociStitched	chr18(.):28299963-28303181	0.7127	0.9215	1.065	1.1482	0.9636	0.9972	0.9622	1.2447	0.9448	1.1093	0.2302	0.4269	0.2428	0.3136	0.2166	0.3417	0.2241	0.3091	0.2024	0.4118
6_RASMC_H3K27AC_UNSTIM_NEW_7155_lociStitched	chr12(.):16924952-16935714	1.6342	1.9928	1.2263	2.0123	0.9731	0.6641	1.3892	2.4727	2.1955	1.4514	0.1947	0.6288	0.1972	0.24	0.1763	0.4101	0.219	0.6537	0.2006	0.6538
7_RASMC_H3K27AC_PDGF_2H_NEW_14710_lociStitched	chr2(.):39226637-39231292	0.7196	1.0152	0.6047	0.6952	0.4927	0.3149	0.6207	0.7422	1.0503	0.8577	0.1541	0.328	0.1352	0.1845	0.1461	0.2464	0.1537	0.2922	0.1533	0.3181
6_RASMC_H3K27AC_PDGF_24H_REP2_888_lociStitched	chr1(.):134941477-134947113	1.7667	1.3758	1.3215	0.5837	2.6145	1.4905	1.3739	0.4821	1.9275	1.729	0.2097	0.3302	0.2201	0.1915	0.2187	0.3879	0.2114	0.3444	0.232	0.3827
10_RASMC_H3K27AC_PDGF_24H_REP2_14488_lociStitched	chr5(.):171922538-171941283	1.3789	1.5984	1.5223	1.708	1.4375	0.9147	1.6724	1.6961	1.3894	0.9733	0.1765	0.4491	0.187	0.1998	0.1739	0.4092	0.1911	0.4657	0.1669	0.482
6_RASMC_H3K27AC_UNSTIM_NEW_32371_lociStitched	chr9(.):122033134-122034275	0.4865	0.5597	0.3913	0.2569	0.4676	0.3258	0.4029	0.3599	0.4879	0.5431	0.0629	0.1636	0.0619	0.0313	0.0552	0.0619	0.0525	0.0966	0.0792	0.1175
7_RASMC_H3K27AC_PDGF_24H_REP2_8810_lociStitched	chr19(.):46287729-46293217	0.3787	0.3873	0.8839	0.7141	0.4461	0.3744	1.1651	0.6399	0.7578	1.0552	0.1503	0.1622	0.1834	0.1886	0.1127	0.232	0.1608	0.2188	0.1301	0.172
6_RASMC_H3K27AC_PDGF_2H_NEW_5034_lociStitched	chr10(.):91754505-91757643	1.0537	1.6972	1.5851	2.5744	1.4977	1.5941	1.7121	3.5032	1.3429	1.5149	0.1917	0.4585	0.2315	0.2952	0.1939	0.2854	0.2182	0.2871	0.2329	0.4744
6_RASMC_H3K27AC_PDGF_2H_NEW_25624_lociStitched	chr7(.):23591191-23597289	0.3924	1.1673	0.2985	0.9597	0.2984	0.5112	0.2859	1.3889	0.4456	0.8326	0.1573	0.5025	0.1415	0.2283	0.1532	0.345	0.1466	0.4244	0.1764	0.6321
16_RASMC_H3K27AC_PDGF_2H_REP2_17090_lociStitched	chr3(.):124841118-124862406	0.8942	0.9504	1.6285	0.8586	1.1822	1.131	1.4713	0.6046	0.6718	0.4214	0.1895	0.2403	0.2032	0.211	0.1826	0.2906	0.2061	0.2296	0.1682	0.1781
6_RASMC_H3K27AC_PDGF_24H_NEW_18346_lociStitched	chr3(.):21696157-21700047	1.0042	1.0693	1.4187	1.556	1.1289	1.0271	1.4262	2.2379	1.2168	1.0963	0.2396	0.4666	0.2434	0.2099	0.2229	0.2921	0.2997	0.3377	0.2416	0.5919
10_RASMC_H3K27AC_PDGF_2H_REP2_2846_lociStitched	chr1(.):252489718-252499826	1.0721	1.0234	1.227	1.2514	1.4542	0.9692	1.8144	1.6039	1.2247	0.7662	0.2558	0.2614	0.2614	0.2289	0.2329	0.3123	0.2609	0.3543	0.2559	0.2928
7_RASMC_H3K27AC_UNSTIM_REP1_12729_lociStitched	chr8(.):21957526-21962974	0.7426	0.9022	0.5442	0.5461	0.6045	0.4661	0.6042	0.5588	0.629	0.4586	0.2023	0.6746	0.1956	0.1816	0.1901	0.3807	0.1891	0.3411	0.1792	0.327
6_RASMC_H3K27AC_PDGF_24H_REP2_15723_lociStitched	chr7(.):18681488-18685413	0.8677	0.9085	1.5655	1.3492	1.0139	0.8922	1.6502	0.994	1.2199	1.0677	0.2177	0.4436	0.2352	0.2753	0.2244	0.3034	0.249	0.4192	0.1792	0.3223
7_RASMC_H3K27AC_PDGF_2H_NEW_12274_lociStitched	chr17(.):68715439-68724960	0.8257	0.2436	1.2703	0.3906	1.7529	0.8904	1.6379	0.2809	1.067	0.5356	0.1826	0.091	0.1986	0.1378	0.1851	0.1248	0.2036	0.1355	0.1773	0.0679
