GENE_ID	locusLine	RASMC_H3K27AC_PDGF_24H_NEW	RASMC_H3K27AC_PDGF_24H_REP2	RASMC_H3K27AC_PDGF_2H_NEW	RASMC_H3K27AC_PDGF_2H_REP2	RASMC_H3K27AC_PDGF_JQ1_24H_NEW	RASMC_H3K27AC_PDGF_JQ1_24H_REP2	RASMC_H3K27AC_PDGF_JQ1_2H_NEW	RASMC_H3K27AC_PDGF_JQ1_2H_REP2	RASMC_H3K27AC_UNSTIM_NEW	RASMC_H3K27AC_UNSTIM_REP1	RASMC_WCE_PDGF_24H_NEW	RASMC_WCE_PDGF_24H_REP2	RASMC_WCE_PDGF_2H_NEW	RASMC_WCE_PDGF_2H_REP2	RASMC_WCE_PDGF_JQ1_24H_NEW	RASMC_WCE_PDGF_JQ1_24H_REP2	RASMC_WCE_PDGF_JQ1_2H_NEW	RASMC_WCE_PDGF_JQ1_2H_REP2	RASMC_WCE_UNSTIM_NEW	RASMC_WCE_UNSTIM_REP2
RASMC_H3K27AC_UNSTIM_REP1_7836	chr2(.):254298046-254299668	0.5975	0.3683	0.6274	0.4662	0.8054	0.5667	0.8404	0.2918	1.1584	1.0275	0.1806	0.2211	0.1604	0.2657	0.1758	0.2149	0.1999	0.3341	0.1911	0.3746
RASMC_H3K27AC_UNSTIM_REP1_5398	chr17(.):23791380-23793343	1.1906	1.3047	1.4248	2.3346	1.8553	1.5295	1.7115	3.0325	1.5633	1.8583	0.2178	0.6925	0.2551	0.307	0.2508	0.5553	0.2732	0.3961	0.2237	0.7348
RASMC_H3K27AC_UNSTIM_REP1_8821	chr3(.):118376452-118377939	1.2653	0.1016	1.3358	0.3237	1.4689	0.785	2.2084	0.1241	1.8147	1.1116	0.1948	0.0242	0.1962	0.1931	0.1597	0.049	0.158	0.0364	0.2107	0.0488
RASMC_H3K27AC_UNSTIM_REP1_8881	chr3(.):124370555-124376926	1.2335	0.729	1.9747	1.148	0.8616	0.8147	1.9248	0.6235	1.5942	1.751	0.2179	0.1244	0.2582	0.2099	0.1919	0.1853	0.2391	0.209	0.2182	0.1196
RASMC_H3K27AC_UNSTIM_REP1_14269	chrX(.):159076158-159077917	0.2693	0.202	0.078	0.0598	0.6647	0.6145	0.1543	0.0745	0.2638	0.8857	0.0654	0.1058	0.0704	0.0548	0.0829	0.1333	0.0769	0.0732	0.0807	0.0643
RASMC_H3K27AC_UNSTIM_REP1_11686	chr6(.):124077915-124079748	1.0419	0.8619	0.9815	0.8997	1.14	0.8244	0.9314	0.978	1.3672	1.1388	0.1941	0.3408	0.2368	0.2368	0.1913	0.3371	0.1799	0.3353	0.2437	0.4428
RASMC_H3K27AC_UNSTIM_REP1_3372	chr13(.):50874111-50876131	0.2347	0.8063	0.1352	0.6038	0.0869	0.1414	0.0899	0.6971	0.3061	0.9175	0.1201	0.591	0.1212	0.1648	0.1043	0.3287	0.1292	0.3167	0.1427	0.4742
RASMC_H3K27AC_UNSTIM_REP1_10696	chr5(.):128779338-128782745	1.3283	0.8951	0.7801	0.5569	2.9831	2.1402	0.7806	0.5569	1.3332	1.5561	0.2432	0.2531	0.2088	0.2666	0.2278	0.3548	0.2363	0.1431	0.2291	0.3637
RASMC_H3K27AC_UNSTIM_REP1_3380	chr13(.):51316713-51318267	0.9256	1.4389	1.2552	1.5151	0.9955	0.9821	1.2252	1.3791	1.0948	1.3257	0.2407	0.7569	0.2153	0.2128	0.1793	0.5437	0.2599	0.4315	0.2399	0.6213
RASMC_H3K27AC_UNSTIM_REP1_12258	chr7(.):92686333-92687849	0.2704	0.1495	0.232	0.1376	0.2865	0.3041	0.203	0.0785	0.4104	0.9885	0.1625	0.111	0.1384	0.1353	0.1174	0.1119	0.138	0.1028	0.15	0.1291
RASMC_H3K27AC_UNSTIM_REP1_5153	chr16(.):73615152-73617081	1.5248	1.8625	2.0167	4.1908	1.1541	0.8529	1.8294	5.135	1.5292	1.4036	0.1978	0.9569	0.272	0.2603	0.1921	0.7278	0.2494	0.7472	0.233	0.7588
RASMC_H3K27AC_UNSTIM_REP1_10110	chr5(.):870443-871871	0.4347	0.0614	0.1764	0.065	1.1711	0.2927	0.1736	0.0474	0.5705	0.8398	0.1678	0.0869	0.1068	0.1468	0.1564	0.067	0.0965	0.0039	0.1474	0.038
RASMC_H3K27AC_UNSTIM_REP1_2154	chr10(.):69388679-69389413	1.6541	1.7358	1.2298	0.4251	1.3171	0.4727	1.1394	0.3399	1.5514	1.4153	0.1701	0.6489	0.1673	0.1276	0.1493	0.1965	0.1842	0.3819	0.16	0.4792
RASMC_H3K27AC_UNSTIM_REP1_760	chr1(.):157485578-157486053	0.4053	0.0347	0.3721	0.0919	0.1294	0.0273	0.4134	0.0454	0.6241	0.9771	0.2005	0.2037	0.1904	0.1883	0.1654	0.0985	0.156	0.0336	0.1632	0.013
RASMC_H3K27AC_UNSTIM_REP1_14213	chrX(.):118807030-118811877	0.8803	0.4303	0.3625	0.176	1.2381	0.6257	0.4832	0.0876	1.1522	1.3064	0.0929	0.0173	0.0931	0.0998	0.0972	0.0756	0.0971	0.0526	0.1119	0.0075
RASMC_H3K27AC_UNSTIM_REP1_3095	chr12(.):11519804-11521718	0.9354	0.9655	1.8325	2.4615	0.6788	0.7091	1.7219	2.7999	1.2871	1.1542	0.1751	0.4199	0.2457	0.2676	0.22	0.3873	0.2185	0.7873	0.2011	0.7407
RASMC_H3K27AC_UNSTIM_REP1_13164	chr8(.):91834743-91835517	0.4134	0.2436	0.3744	0.0413	0.8387	0.3839	0.6999	0.0446	0.5452	0.7563	0.2299	0.2168	0.1956	0.1104	0.2188	0.1984	0.2325	0.1939	0.1844	0.1625
RASMC_H3K27AC_UNSTIM_REP1_4652	chr15(.):56756106-56757867	0.9894	1.5897	1.1505	1.6554	1.3911	1.286	1.1129	2.2583	1.247	1.5719	0.2149	0.4009	0.2434	0.1944	0.2047	0.4733	0.2321	0.5184	0.2375	0.5661
RASMC_H3K27AC_UNSTIM_REP1_9909	chr4(.):153077667-153079380	0.9556	2.1058	1.2149	2.5688	0.9187	1.0368	0.8967	3.4668	1.0701	1.5244	0.2114	0.9981	0.2132	0.2374	0.1878	0.7992	0.2306	0.7418	0.2301	0.5621
RASMC_H3K27AC_UNSTIM_REP1_14021	chrX(.):6621082-6622818	1.28	1.2834	1.4786	2.4791	1.0722	0.9482	1.2395	2.644	1.4182	1.0998	0.1036	0.2544	0.1362	0.1167	0.1367	0.2152	0.1445	0.5316	0.1295	0.318
RASMC_H3K27AC_UNSTIM_REP1_6122	chr18(.):58853843-58854442	0.6919	0.156	1.1699	0.3483	0.5379	0.5152	0.8229	0.5182	0.4125	0.8193	0.1599	0.0377	0.1681	0.2169	0.2105	0.1056	0.2488	0.1124	0.133	0.0103
RASMC_H3K27AC_UNSTIM_REP1_5878	chr18(.):25036754-25038380	0.8807	1.7025	1.4133	2.1281	1.4151	1.3874	1.6863	1.6145	1.1663	1.4609	0.2333	0.3293	0.3276	0.2942	0.2598	0.4519	0.2618	0.7641	0.2339	0.7501
RASMC_H3K27AC_UNSTIM_REP1_8142	chr20(.):45355647-45358038	1.6766	1.6951	2.3248	2.5953	2.364	2.1164	2.6623	2.8171	2.1399	2.3159	0.2481	0.8552	0.2329	0.3113	0.2358	0.4576	0.3018	0.5333	0.269	0.8077
RASMC_H3K27AC_UNSTIM_REP1_1419	chr1(.):244942559-244944675	1.1539	0.4498	0.4013	0.1459	0.6874	0.1758	0.5939	0.1882	2.3788	1.2382	0.3049	0.3186	0.3181	0.1877	0.2761	0.331	0.3137	0.173	0.3408	0.043
RASMC_H3K27AC_UNSTIM_REP1_14304	chrY(.):461228-461912	0.7976	0.8317	0.4873	0.1592	0.548	0.2689	0.3709	0.131	0.5493	0.6103	0.1099	0.0	0.1453	0.1202	0.1273	0.1283	0.1429	0.0801	0.0994	0.0087
RASMC_H3K27AC_UNSTIM_REP1_2001	chr10(.):52167748-52171202	0.798	0.7458	0.3594	0.2498	0.5715	0.3052	0.2775	0.0947	1.279	1.7731	0.1784	0.1917	0.1541	0.1433	0.1697	0.2482	0.1616	0.2871	0.1835	0.2727
RASMC_H3K27AC_UNSTIM_REP1_9419	chr4(.):62154711-62157098	0.6704	0.808	0.5222	0.4278	1.17	0.7684	0.507	0.2567	0.9065	0.9464	0.1808	0.1028	0.1681	0.1985	0.1982	0.3171	0.1846	0.2206	0.2026	0.2294
RASMC_H3K27AC_UNSTIM_REP1_14072	chrX(.):21710251-21712549	1.0545	0.9014	1.5533	1.8615	1.1523	0.9472	1.943	1.6288	1.2238	0.941	0.1444	0.3922	0.1604	0.2119	0.1197	0.3437	0.1859	0.3779	0.1322	0.3968
RASMC_H3K27AC_UNSTIM_REP1_6599	chr2(.):2656564-2657493	0.5596	0.7331	0.2333	0.2401	0.4067	0.3601	0.2331	0.0178	0.613	0.7536	0.1585	0.1272	0.1552	0.123	0.1342	0.2385	0.1367	0.1456	0.1893	0.2536
RASMC_H3K27AC_UNSTIM_REP1_13171	chr8(.):93751435-93752704	0.8063	0.2387	0.3227	0.115	0.6731	0.228	0.2598	0.0189	1.2419	1.0082	0.1727	0.0052	0.1212	0.1367	0.1315	0.0832	0.1777	0.0429	0.1674	0.0582
RASMC_H3K27AC_UNSTIM_REP1_6314	chr19(.):26183255-26185654	1.8399	3.7944	2.7272	3.9732	1.9387	2.0563	2.4389	4.8656	2.0943	2.2416	0.2297	0.9302	0.3017	0.2654	0.2595	0.8802	0.302	0.7319	0.2411	0.7407
RASMC_H3K27AC_UNSTIM_REP1_4685	chr15(.):70731334-70733769	1.9569	3.0312	2.4097	5.0297	2.1327	2.0824	2.1619	5.6704	2.4907	1.719	0.201	0.8426	0.2254	0.3071	0.1745	0.5488	0.2496	0.6209	0.1905	0.7775
RASMC_H3K27AC_UNSTIM_REP1_1753	chr10(.):15190085-15191501	0.9292	1.2862	1.3102	1.5616	1.2441	1.2343	1.2317	1.7784	1.1996	1.5353	0.2035	0.7739	0.2486	0.2448	0.2077	0.7226	0.3104	0.4251	0.2395	0.7858
RASMC_H3K27AC_UNSTIM_REP1_14127	chrX(.):35965127-35966720	1.6582	1.809	1.1158	0.7668	1.3072	0.7157	0.9217	0.8242	1.514	1.02	0.1478	0.3493	0.1191	0.1055	0.0972	0.2035	0.1231	0.2896	0.1145	0.2003
RASMC_H3K27AC_UNSTIM_REP1_12161	chr7(.):72157607-72158321	0.1524	0.2551	0.2529	0.0832	0.3005	0.0952	0.1843	0.0505	0.7368	0.8608	0.1167	0.118	0.1605	0.0674	0.1299	0.0843	0.1389	0.0917	0.1421	0.0171
RASMC_H3K27AC_UNSTIM_REP1_12665	chr8(.):4704603-4705470	0.2755	0.1541	0.1198	0.074	0.1775	0.0693	0.1155	0.0716	0.8549	0.8659	0.0867	0.1626	0.0907	0.1222	0.0902	0.1624	0.1194	0.0463	0.1497	0.2667
RASMC_H3K27AC_UNSTIM_REP1_11687	chr6(.):124176326-124178013	1.449	2.039	1.6585	2.6003	2.1199	1.8894	1.8376	3.061	1.7549	2.0245	0.2453	0.7127	0.2594	0.3333	0.2798	0.5517	0.3566	0.6188	0.2222	0.9545
RASMC_H3K27AC_UNSTIM_REP1_10905	chr5(.):159138918-159142335	0.8905	1.8122	0.6335	1.0958	1.7702	1.4113	0.7147	1.248	0.9315	1.2566	0.1872	0.5186	0.2044	0.1907	0.1716	0.4138	0.1703	0.5038	0.1973	0.7348
RASMC_H3K27AC_UNSTIM_REP1_9417	chr4(.):62146743-62147953	0.9598	0.6942	0.8048	0.4972	1.5609	1.0045	0.8021	0.2704	0.8563	0.8766	0.198	0.3868	0.2061	0.1762	0.2153	0.3102	0.1923	0.2133	0.187	0.2007
RASMC_H3K27AC_UNSTIM_REP1_10792	chr5(.):144787683-144788806	0.982	0.5097	0.5615	0.1599	1.2628	0.7688	0.7882	0.3803	0.9117	0.7698	0.2688	0.0577	0.2336	0.2858	0.2235	0.1959	0.2611	0.1007	0.2548	0.0541
RASMC_H3K27AC_UNSTIM_REP1_6917	chr2(.):61819102-61820236	0.2779	0.1479	0.1154	0.0995	0.0953	0.0901	0.1266	0.1728	1.2065	0.9654	0.1089	0.2304	0.1377	0.1169	0.0927	0.0	0.1447	0.1159	0.1683	0.0966
RASMC_H3K27AC_UNSTIM_REP1_3743	chr13(.):100927056-100929502	2.6024	3.5257	3.7597	5.0079	3.1478	1.9218	4.4534	6.8306	2.7268	1.9019	0.2373	0.9057	0.2153	0.3157	0.2411	0.6747	0.3032	0.9006	0.2152	0.9788
RASMC_H3K27AC_UNSTIM_REP1_12173	chr7(.):72924553-72926762	1.2844	1.8113	1.4165	3.3059	1.1398	1.1411	1.3893	3.5697	1.554	1.3595	0.232	0.794	0.2486	0.2867	0.2085	0.4343	0.2498	0.5827	0.2228	0.54
RASMC_H3K27AC_UNSTIM_REP1_9995	chr4(.):169147078-169148170	0.9291	0.919	1.2548	0.7442	1.1265	0.6574	1.8647	0.7785	0.9594	1.1707	0.0831	0.283	0.1075	0.1282	0.0747	0.2774	0.1105	0.2665	0.087	0.1569
RASMC_H3K27AC_UNSTIM_REP1_10954	chr5(.):167821262-167822540	2.3099	1.3702	2.9592	1.9245	3.4641	2.0174	3.3318	1.914	1.5503	1.1269	0.2496	0.5549	0.2557	0.4203	0.2277	0.3146	0.3437	0.3135	0.2653	0.5135
RASMC_H3K27AC_UNSTIM_REP1_1425	chr1(.):245270565-245272082	0.2318	0.2329	0.0889	0.1724	0.0912	0.1716	0.093	0.1763	0.2182	0.7675	0.2054	0.0744	0.1363	0.2123	0.1393	0.2023	0.1347	0.1276	0.1865	0.1623
RASMC_H3K27AC_UNSTIM_REP1_1312	chr1(.):236783820-236785005	0.8234	0.4134	0.6731	0.1869	0.3319	0.2962	0.8748	0.0638	1.1583	0.8284	0.3671	0.0098	0.3307	0.1127	0.2124	0.2207	0.3851	0.1763	0.3197	0.0556
RASMC_H3K27AC_UNSTIM_REP1_9097	chr3(.):159650775-159652488	0.2842	0.467	0.4876	0.8057	0.4549	0.5662	0.3152	0.8927	0.4247	0.9239	0.2117	0.0313	0.2407	0.2357	0.1812	0.2516	0.1841	0.2044	0.1794	0.4112
RASMC_H3K27AC_UNSTIM_REP1_2469	chr10(.):106727693-106728751	0.9837	0.8076	0.9471	0.8618	1.0796	1.1673	0.8124	0.4997	1.0091	1.2844	0.2415	1.0403	0.2547	0.3102	0.2525	0.6487	0.3491	0.6298	0.2361	0.5181
RASMC_H3K27AC_UNSTIM_REP1_12655	chr8(.):1501862-1502820	0.7202	0.4297	0.8419	0.681	1.1667	1.3002	1.067	0.5505	0.9506	1.4556	0.1715	0.2852	0.2707	0.2284	0.2128	0.176	0.2322	0.2292	0.2218	0.0908
RASMC_H3K27AC_UNSTIM_REP1_4020	chr14(.):45730234-45730950	1.0876	1.1475	2.2449	2.0566	1.4816	0.8498	2.3256	1.0107	1.7597	1.0157	0.1908	0.2174	0.2247	0.2773	0.2131	0.1976	0.2583	0.3714	0.2142	0.0622
RASMC_H3K27AC_UNSTIM_REP1_162	chr1(.):28624441-28626953	0.3794	0.7555	0.9666	0.982	0.781	1.3262	1.2091	1.2098	0.4843	0.9628	0.1374	0.7016	0.1426	0.178	0.1659	0.2827	0.1605	0.2452	0.1302	0.2945
RASMC_H3K27AC_UNSTIM_REP1_11670	chr6(.):119434134-119434613	1.0272	0.0	1.173	0.2322	0.8341	0.1925	1.1284	0.0001	1.0193	0.9964	0.1415	0.2787	0.2127	0.1897	0.1137	0.0103	0.1669	0.0373	0.1464	0.0237
RASMC_H3K27AC_UNSTIM_REP1_9299	chr4(.):29439611-29443413	2.4464	1.6965	2.4984	1.4197	2.835	1.3096	2.8628	1.4862	2.8396	1.9686	0.219	0.4294	0.2624	0.2456	0.248	0.3664	0.2515	0.4386	0.2428	0.5453
RASMC_H3K27AC_UNSTIM_REP1_6964	chr2(.):84248623-84250136	0.8269	1.1259	1.4012	1.3657	2.1961	1.6881	1.445	1.1413	1.0271	1.9383	0.207	0.4051	0.1912	0.2436	0.219	0.2122	0.2578	0.3378	0.2069	0.2364
RASMC_H3K27AC_UNSTIM_REP1_561	chr1(.):128576753-128577699	0.5766	0.1783	0.3352	0.2194	0.8769	0.7756	0.4157	0.0567	0.4357	0.8646	0.2135	0.0322	0.2005	0.2975	0.1916	0.1112	0.2421	0.0296	0.1532	0.0706
RASMC_H3K27AC_UNSTIM_REP1_3994	chr14(.):38438195-38441240	0.0602	0.1056	0.1149	0.363	0.0388	0.147	0.0795	0.1253	0.2361	1.9003	0.074	0.0789	0.0931	0.1042	0.0789	0.0478	0.062	0.0941	0.0889	0.1451
RASMC_H3K27AC_UNSTIM_REP1_4380	chr15(.):9172399-9173171	0.3165	0.5381	0.2654	0.3226	0.3077	0.3439	0.3936	0.3318	0.4352	0.7391	0.156	0.0	0.123	0.0885	0.1118	0.3031	0.1366	0.1592	0.114	0.0739
RASMC_H3K27AC_UNSTIM_REP1_10507	chr5(.):106842437-106843402	0.5833	0.2213	0.6563	0.146	1.1317	0.8825	0.5507	0.1414	0.7215	1.112	0.2247	0.1214	0.2013	0.1753	0.1762	0.203	0.2523	0.016	0.2134	0.0316
RASMC_H3K27AC_UNSTIM_REP1_13725	chr9(.):78366265-78368791	1.4894	0.8399	1.6971	1.0187	1.9104	1.3954	1.8976	0.5734	1.5709	1.2745	0.2216	0.4719	0.2378	0.3312	0.2626	0.2971	0.285	0.2135	0.2097	0.4782
RASMC_H3K27AC_UNSTIM_REP1_6760	chr2(.):43583389-43585204	0.414	0.6213	0.3502	0.2541	0.5401	0.2861	0.2928	0.2474	0.965	1.1394	0.1951	0.1476	0.1601	0.1578	0.1576	0.1583	0.1557	0.0689	0.205	0.0134
RASMC_H3K27AC_UNSTIM_REP1_2219	chr10(.):73926910-73928024	3.1516	1.3773	2.3478	1.0741	6.3781	3.2662	2.27	0.4222	2.2976	1.3303	0.2099	0.2423	0.1714	0.2611	0.2669	0.3014	0.2396	0.0682	0.2113	0.175
RASMC_H3K27AC_UNSTIM_REP1_2406	chr10(.):95897406-95899417	0.6575	0.7391	0.9469	0.8179	0.635	0.6833	0.8684	0.6657	0.9559	1.2794	0.176	0.1019	0.2477	0.182	0.1696	0.2898	0.1626	0.1956	0.1841	0.2305
RASMC_H3K27AC_UNSTIM_REP1_12543	chr7(.):131074470-131075250	0.0856	0.0	0.0841	0.0262	0.1256	0.0944	0.1088	0.0765	0.2096	0.8842	0.0818	0.0147	0.127	0.1201	0.1308	0.0726	0.1093	0.0905	0.1061	0.0157
RASMC_H3K27AC_UNSTIM_REP1_4690	chr15(.):71665969-71666985	1.6604	1.0815	0.8255	0.6552	2.0185	0.9214	0.8966	0.6887	2.1006	1.4643	0.1562	1.1249	0.1624	0.1465	0.1442	0.3477	0.1339	0.517	0.1833	0.3492
RASMC_H3K27AC_UNSTIM_REP1_9645	chr4(.):117950110-117952445	1.7204	1.2881	1.8173	1.2045	1.4762	0.9554	1.485	1.0472	1.173	1.1349	0.2355	0.2051	0.2464	0.2571	0.2413	0.2134	0.2404	0.2873	0.2188	0.1934
RASMC_H3K27AC_UNSTIM_REP1_2712	chr11(.):46417786-46419683	0.5339	0.284	0.2425	0.2596	0.5682	0.4974	0.321	0.2795	0.6999	0.9651	0.1727	0.0462	0.1837	0.1639	0.1726	0.2109	0.1739	0.1592	0.1658	0.2582
RASMC_H3K27AC_UNSTIM_REP1_6802	chr2(.):46664199-46664791	0.6743	0.3546	1.1232	0.6043	1.5747	1.2605	1.7169	0.3879	0.5605	0.8933	0.1903	0.2463	0.3643	0.2477	0.1613	0.0256	0.2427	0.3131	0.1694	0.016
RASMC_H3K27AC_UNSTIM_REP1_13931	chr9(.):99513625-99514700	1.6526	1.5476	1.4262	1.6603	2.0493	1.2848	2.4095	1.9201	1.6131	1.2944	0.122	0.3812	0.0986	0.2226	0.0836	0.3052	0.124	0.2355	0.0822	0.4815
RASMC_H3K27AC_UNSTIM_REP1_381	chr1(.):82151345-82153137	1.0946	1.9656	1.5678	2.5148	0.9802	1.2071	1.3682	2.3621	1.1605	1.2296	0.1834	0.6812	0.1939	0.1338	0.1786	0.7593	0.1889	0.4374	0.1609	0.5842
RASMC_H3K27AC_UNSTIM_REP1_12168	chr7(.):72271905-72273474	0.1609	0.1416	0.1708	0.1561	0.1451	0.184	0.1491	0.0419	0.3449	0.8611	0.1308	0.1555	0.1198	0.1336	0.1203	0.0827	0.1284	0.1524	0.1021	0.1243
RASMC_H3K27AC_UNSTIM_REP1_10835	chr5(.):150833084-150834862	0.9912	1.9718	1.279	2.1717	1.2176	1.3742	1.2829	2.3739	1.2893	1.5315	0.2052	1.246	0.3046	0.2826	0.2175	0.6825	0.242	0.7252	0.2512	0.7793
RASMC_H3K27AC_UNSTIM_REP1_5283	chr17(.):10668494-10669213	1.1395	1.4472	0.7772	0.5377	0.5791	0.4454	0.6237	0.646	1.2395	0.8539	0.167	0.2168	0.2078	0.1816	0.1579	0.46	0.2036	0.1875	0.1835	0.2117
RASMC_H3K27AC_UNSTIM_REP1_890	chr1(.):174966916-174968296	0.7409	0.3986	0.7811	0.2592	1.2688	0.8493	0.768	0.1542	0.9277	1.1205	0.2108	0.2556	0.2104	0.1327	0.2323	0.0587	0.2437	0.0831	0.244	0.1509
RASMC_H3K27AC_UNSTIM_REP1_596	chr1(.):132268213-132273592	1.2654	0.2625	1.0071	0.2004	2.6715	1.3936	1.192	0.1806	1.2361	1.1213	0.198	0.0378	0.1949	0.1394	0.2135	0.1684	0.2167	0.1035	0.1962	0.0693
RASMC_H3K27AC_UNSTIM_REP1_13427	chr9(.):9700411-9703991	2.0163	2.6337	2.6062	3.4342	1.6967	1.2578	2.1942	3.5212	2.1604	2.0209	0.2109	1.0154	0.2657	0.2925	0.2472	0.6933	0.2687	0.8176	0.2484	1.0983
RASMC_H3K27AC_UNSTIM_REP1_6340	chr19(.):32769992-32771755	1.5534	2.0526	1.8993	2.5621	1.6686	1.3374	1.8687	2.679	2.0616	1.7799	0.2581	0.6236	0.2451	0.2584	0.2474	0.511	0.2607	0.6777	0.231	0.468
RASMC_H3K27AC_UNSTIM_REP1_10620	chr5(.):119146329-119148318	0.8733	0.7507	1.1634	0.6272	1.6185	1.2706	1.5279	0.5713	0.9659	1.0813	0.213	0.2464	0.2524	0.272	0.2461	0.2616	0.1991	0.3994	0.2353	0.171
RASMC_H3K27AC_UNSTIM_REP1_14150	chrX(.):65226214-65228947	1.2696	1.28	1.7811	2.3573	1.6928	1.0767	2.4744	3.2621	1.4782	1.1745	0.1039	0.4343	0.135	0.1281	0.1096	0.2058	0.1199	0.2816	0.1231	0.3223
RASMC_H3K27AC_UNSTIM_REP1_6437	chr19(.):47319318-47320422	0.3697	0.3809	0.539	0.1961	0.4581	0.4681	0.3785	0.1595	0.6874	1.1432	0.1506	0.0437	0.1503	0.147	0.1631	0.089	0.1552	0.1647	0.1465	0.0743
RASMC_H3K27AC_UNSTIM_REP1_3948	chr14(.):33031504-33034542	1.3974	0.8252	1.8556	1.166	1.0961	0.6753	1.9534	1.2657	1.5601	1.2064	0.1659	0.1832	0.237	0.1711	0.169	0.2122	0.2013	0.3133	0.1886	0.2415
RASMC_H3K27AC_UNSTIM_REP1_1075	chr1(.):202770440-202772087	1.9293	1.1826	2.8567	2.9785	2.8049	1.5537	3.4287	3.2712	2.4857	1.3303	0.3737	0.3934	0.4177	0.2413	0.39	0.3448	0.4014	0.4246	0.3984	0.5457
RASMC_H3K27AC_UNSTIM_REP1_3212	chr12(.):37537717-37539532	1.4551	2.4857	1.5377	2.0936	2.0798	1.8293	2.0493	2.7035	1.6927	1.9616	0.2786	0.8518	0.2691	0.2328	0.2427	0.4601	0.2411	0.6414	0.2476	0.8886
RASMC_H3K27AC_UNSTIM_REP1_3728	chr13(.):98240863-98241828	1.2594	0.2381	0.567	0.2832	1.2003	0.6343	0.6504	0.0825	1.2404	0.9808	0.2692	0.0747	0.2054	0.1673	0.2694	0.109	0.2092	0.0057	0.2559	0.0064
RASMC_H3K27AC_UNSTIM_REP1_4756	chr15(.):110135046-110137218	0.5183	0.1759	0.1003	0.0442	0.7015	0.4114	0.1413	0.0574	0.8867	1.1108	0.1738	0.007	0.1341	0.0595	0.1448	0.1044	0.1428	0.0023	0.1938	0.0168
RASMC_H3K27AC_UNSTIM_REP1_439	chr1(.):90244283-90247634	1.8649	2.7708	2.2088	3.6661	1.9897	1.4799	2.3509	4.2013	2.3853	1.9294	0.2095	0.6186	0.2305	0.2653	0.2158	0.6704	0.2545	0.6866	0.2282	0.7544
RASMC_H3K27AC_UNSTIM_REP1_9189	chr4(.):2754344-2756055	1.4719	1.3324	2.0739	1.2643	1.3336	1.2193	1.8863	0.9433	1.6236	1.3031	0.2138	0.4552	0.2568	0.2686	0.246	0.3292	0.3328	0.306	0.2	0.3084
RASMC_H3K27AC_UNSTIM_REP1_11941	chr7(.):36407612-36408663	1.4479	1.6881	1.5864	2.5964	1.5298	1.3654	1.7652	3.4153	1.5805	1.2415	0.1974	0.9441	0.2555	0.2244	0.1898	0.7333	0.286	0.7424	0.2312	0.6507
RASMC_H3K27AC_UNSTIM_REP1_11074	chr6(.):9128312-9129249	1.0814	1.2369	0.3722	0.1313	0.5954	0.1444	0.3562	0.3281	1.1886	0.8707	0.1763	0.0644	0.1421	0.133	0.1628	0.1335	0.1669	0.2345	0.1721	0.2341
RASMC_H3K27AC_UNSTIM_REP1_10845	chr5(.):151931036-151932415	0.4681	0.6122	0.9495	1.2398	1.2351	1.3907	1.0963	0.7435	0.4844	1.0344	0.1591	0.3244	0.1971	0.2229	0.2012	0.2618	0.2464	0.3011	0.1761	0.3719
RASMC_H3K27AC_UNSTIM_REP1_4246	chr14(.):99977484-99978640	0.83	1.0456	1.2984	0.7735	1.4235	0.6974	1.9248	0.1732	1.1892	1.1553	0.2311	0.2756	0.2447	0.2856	0.2086	0.1704	0.2699	0.2799	0.2348	0.1421
RASMC_H3K27AC_UNSTIM_REP1_6971	chr2(.):87017705-87018932	0.7546	1.3961	0.8529	1.6176	1.2541	1.1151	1.0963	2.3004	0.9665	1.4143	0.1651	0.5367	0.192	0.1415	0.1799	0.4607	0.1726	0.3372	0.1662	0.5761
RASMC_H3K27AC_UNSTIM_REP1_12818	chr8(.):33851432-33853051	0.806	1.6652	1.0788	1.0557	2.3104	1.848	1.1394	1.378	0.7342	1.1265	0.1679	0.5213	0.1832	0.341	0.2125	0.3452	0.2037	0.4695	0.1918	0.3983
RASMC_H3K27AC_UNSTIM_REP1_2927	chr11(.):75220197-75223488	0.7527	0.7125	0.5598	0.5528	1.2014	0.4646	0.6981	0.3053	1.287	1.4533	0.1657	0.1892	0.1823	0.2121	0.1907	0.1924	0.1704	0.1584	0.1795	0.2103
RASMC_H3K27AC_UNSTIM_REP1_1584	chr1(.):261752657-261754710	1.9159	2.233	2.8664	4.4925	2.2974	1.8496	2.7883	4.9016	2.2644	1.9264	0.3268	1.0068	0.3924	0.3109	0.3212	0.752	0.3826	0.8741	0.3265	0.6471
RASMC_H3K27AC_UNSTIM_REP1_11562	chr6(.):102779301-102780164	0.5923	1.0795	0.2434	0.2837	1.2174	1.0742	0.335	0.1821	0.2662	0.9315	0.1452	0.0529	0.1222	0.1725	0.1495	0.1012	0.1492	0.2958	0.133	0.1936
RASMC_H3K27AC_UNSTIM_REP1_11095	chr6(.):11323915-11325436	1.7283	2.2917	2.2835	2.5849	2.423	1.7885	3.2652	2.989	2.076	1.4472	0.2647	0.6229	0.2727	0.3383	0.2674	0.5487	0.293	0.5599	0.2425	0.7023
